timestamp,feed_volume_m3_day,total_solids_percent,volatile_solids_percent,cod_mg_l,temperature_celsius,ph,alkalinity_mg_l,retention_time_days,mixing_intensity_rpm,methane_production_m3_day,hour_of_day,day_of_week,is_weekend,methane_lag_1,methane_lag_3,methane_rolling_mean_5,estimated_cn_ratio,loading_rate_kg_vs_m3_day
2025-08-29 23:12:00,41.2,10.89,8.05,31382.0,36.3,7.15,2966.0,24.6,14.3,39.97,23,4,0,17.02,34.44,32.254,27.203277558429,33.166000000000004
2025-08-29 23:15:00,36.98,10.9,7.99,29638.0,36.9,6.96,2791.0,24.5,11.5,35.5,23,4,0,39.97,55.67,36.52,29.267268865857467,29.547019999999996
2025-08-29 23:18:00,35.82,8.17,5.81,27507.0,37.3,7.13,2823.0,26.5,16.7,33.06,23,4,0,35.5,17.02,36.24400000000001,25.160152817437066,20.81142
2025-08-29 23:21:00,32.58,9.77,7.37,28661.0,37.0,7.46,2835.0,24.3,21.0,31.37,23,4,0,33.06,39.97,31.383999999999997,26.884308909501115,24.011459999999996
2025-08-29 23:24:00,40.28,9.74,7.52,28837.0,36.2,6.98,2918.0,22.0,11.2,32.6,23,4,0,31.37,35.5,34.5,22.95767330102446,30.29056
2025-08-29 23:27:00,41.94,10.6,8.08,31239.0,36.7,7.04,2785.0,22.1,16.2,39.22,23,4,0,32.6,33.06,34.35,25.876796368467136,33.88752
2025-08-29 23:30:00,48.19,10.08,7.88,30750.0,35.9,6.62,2244.0,25.7,8.1,37.62,23,4,0,39.22,31.37,34.774,28.988602731911573,37.97372
2025-08-29 23:33:00,34.95,9.68,7.59,29500.0,36.3,7.0,2866.0,25.3,13.3,32.96,23,4,0,37.62,32.6,34.754000000000005,23.231729765539328,26.527050000000003
2025-08-29 23:36:00,38.65,10.36,7.79,32013.0,36.8,6.91,2566.0,22.5,12.1,41.41,23,4,0,32.96,39.22,36.762,22.41566971160714,30.10835
2025-08-29 23:39:00,41.08,9.65,7.67,30469.0,36.4,6.96,2708.0,25.7,8.9,39.97,23,4,0,41.41,37.62,38.236,25.29246681707109,31.508359999999996
2025-08-29 23:42:00,35.63,8.03,6.07,26298.0,35.9,7.0,2806.0,19.5,14.5,19.88,23,4,0,39.97,32.96,34.367999999999995,24.320013388828002,21.627410000000005
2025-08-29 23:45:00,39.77,10.96,7.95,30740.0,36.1,6.77,2407.0,24.0,21.8,37.15,23,4,0,19.88,41.41,34.274,26.94744316321126,31.617150000000002
2025-08-29 23:48:00,25.52,10.37,8.58,30166.0,36.7,7.05,2981.0,19.5,13.2,26.44,23,4,0,37.15,39.97,32.97,23.640221422158874,21.89616
2025-08-29 23:51:00,31.32,11.3,8.11,31186.0,36.8,6.88,2513.0,20.3,17.2,35.91,23,4,0,26.44,19.88,31.869999999999997,30.155318846808143,25.400519999999997
2025-08-29 23:54:00,33.12,9.31,7.1,29051.0,37.0,7.49,3226.0,22.2,9.9,25.81,23,4,0,35.91,37.15,29.038,21.13097170611683,23.515199999999997
2025-08-29 23:57:00,36.78,8.76,6.49,28386.0,36.7,7.1,2632.0,24.3,15.2,17.93,23,4,0,25.81,26.44,28.648000000000003,28.761204358659203,23.87022
2025-08-30 00:00:00,36.48,10.16,7.41,27279.0,37.7,7.03,2887.0,24.9,24.0,38.36,0,5,1,17.93,35.91,28.889999999999997,22.70545231507569,27.03168
2025-08-30 00:03:00,34.31,9.46,7.24,31547.0,36.3,7.24,2711.0,23.1,22.9,34.36,0,5,1,38.36,25.81,30.474,19.61205179624793,24.840439999999997
2025-08-30 00:06:00,39.73,11.44,8.41,32331.0,37.4,6.96,2894.0,23.5,10.2,41.26,0,5,1,34.36,17.93,31.544,25.7136254690466,33.41293
2025-08-30 00:09:00,37.85,8.41,5.96,25793.0,36.8,6.85,2281.0,21.0,17.3,26.68,0,5,1,41.26,38.36,31.717999999999996,24.23617604195835,22.558600000000002
2025-08-30 00:12:00,36.72,11.01,7.89,31246.0,36.8,6.83,2396.0,23.9,21.5,56.71,0,5,1,26.68,34.36,39.474,21.671171896290907,28.972080000000002
2025-08-30 00:15:00,34.94,10.45,7.62,31024.0,36.3,6.75,2759.0,20.1,16.4,39.58,0,5,1,56.71,41.26,39.718,19.955869324854206,26.62428
2025-08-30 00:18:00,45.48,11.5,9.27,33012.0,37.3,6.66,2278.0,20.3,21.6,60.64,0,5,1,39.58,26.68,44.974000000000004,24.97491763818563,42.15995999999999
2025-08-30 00:21:00,42.23,10.87,8.53,32341.0,36.9,6.94,2776.0,22.5,10.9,47.58,0,5,1,60.64,56.71,46.238,27.927510674871453,36.022189999999995
2025-08-30 00:24:00,34.83,9.39,7.5,29260.0,38.0,6.71,2475.0,21.3,7.4,25.45,0,5,1,47.58,39.58,45.992,26.75486047925933,26.122499999999995
2025-08-30 00:27:00,41.89,10.63,8.09,29991.0,37.5,7.04,2449.0,20.3,5.9,39.29,0,5,1,25.45,60.64,42.508,25.170119946517797,33.889010000000006
2025-08-30 00:30:00,49.54,10.29,7.2,28429.0,36.9,6.94,2650.0,23.1,9.7,44.32,0,5,1,39.29,47.58,43.456,26.436542719653204,35.668800000000005
2025-08-30 00:33:00,35.49,9.21,6.76,30191.0,36.9,6.56,2757.0,19.6,17.0,31.48,0,5,1,44.32,25.45,37.624,24.91835760286643,23.99124
2025-08-30 00:36:00,50.98,10.75,7.61,28624.0,36.8,6.61,2545.0,21.5,15.3,42.38,0,5,1,31.48,39.29,36.584,20.710827270908887,38.79578000000001
2025-08-30 00:39:00,44.28,8.72,7.13,28959.0,36.8,7.32,3123.0,19.7,14.4,44.33,0,5,1,42.38,44.32,40.36,20.73731804432967,31.571640000000002
2025-08-30 00:42:00,44.07,9.7,7.2,31249.0,37.2,7.0,2874.0,19.8,12.1,37.02,0,5,1,44.33,31.48,39.906,24.390494413045964,31.730400000000003
2025-08-30 00:45:00,42.0,11.78,9.33,33692.0,37.7,6.7,2528.0,18.2,25.9,52.15,0,5,1,37.02,42.38,41.472,24.51804014090178,39.18600000000001
2025-08-30 00:48:00,52.68,9.16,7.08,28903.0,36.7,7.04,2391.0,21.2,9.1,41.13,0,5,1,52.15,44.33,43.402,27.552948035520295,37.29744
2025-08-30 00:51:00,50.57,10.62,7.51,30032.0,36.2,7.23,2598.0,19.9,17.9,43.94,0,5,1,41.13,37.02,43.714,27.27191267132424,37.978069999999995
2025-08-30 00:54:00,52.99,9.88,7.1,28146.0,37.3,6.99,2631.0,18.0,15.2,36.76,0,5,1,43.94,52.15,42.2,26.81539904727685,37.6229
2025-08-30 00:57:00,53.93,10.61,7.86,31375.0,37.5,7.0,2457.0,19.3,8.4,54.09,0,5,1,36.76,41.13,45.614,24.159151860768457,42.388980000000004
2025-08-30 01:00:00,52.09,10.96,6.8,28065.0,37.2,6.81,2806.0,19.6,8.3,47.47,1,5,1,54.09,43.94,44.678000000000004,20.858043489669583,35.4212
2025-08-30 01:03:00,52.31,9.21,6.7,28517.0,38.4,6.78,2357.0,22.0,14.2,32.88,1,5,1,47.47,36.76,43.028,26.236213411198072,35.047700000000006
2025-08-30 01:06:00,41.53,9.81,7.35,31287.0,38.0,6.88,2626.0,19.9,22.6,43.68,1,5,1,32.88,54.09,42.976,26.575507939786505,30.524549999999998
2025-08-30 01:09:00,50.26,10.01,7.42,31486.0,37.4,7.0,2872.0,15.3,20.9,52.86,1,5,1,43.68,47.47,46.196000000000005,17.834405612566943,37.29292
2025-08-30 01:12:00,53.03,11.25,8.73,32352.0,36.8,7.19,2765.0,21.4,13.1,76.28,1,5,1,52.86,32.88,50.634,22.49698544025201,46.295190000000005
2025-08-30 01:15:00,55.67,9.51,7.07,28488.0,36.4,7.32,3012.0,20.5,18.7,50.13,1,5,1,76.28,43.68,51.166000000000004,22.926836867818313,39.35869
2025-08-30 01:18:00,55.66,11.07,7.96,29152.0,36.9,5.53,1859.0,17.5,24.0,10.0,1,5,1,50.13,52.86,46.59,25.35505060337031,44.30536
2025-08-30 01:21:00,53.58,11.35,8.27,31660.0,37.7,6.92,2460.0,15.9,11.3,46.47,1,5,1,10.0,76.28,47.148,22.589918701702917,44.31066
2025-08-30 01:24:00,59.24,10.35,7.32,29024.0,38.1,7.0,2707.0,17.5,16.7,55.86,1,5,1,46.47,50.13,47.748,24.885596293526078,43.36368
2025-08-30 01:27:00,58.4,12.22,8.81,32617.0,37.5,7.02,2515.0,20.5,23.4,90.97,1,5,1,55.86,10.0,50.68599999999999,24.36839517894102,51.4504
2025-08-30 01:30:00,62.8,10.94,8.01,29343.0,38.5,7.09,3125.0,16.1,22.3,45.19,1,5,1,90.97,46.47,49.69799999999999,24.522551585386815,50.3028
2025-08-30 01:33:00,62.52,11.09,8.74,32538.0,36.6,6.38,2313.0,19.8,15.2,10.98,1,5,1,45.19,55.86,49.89399999999999,22.850817118897762,54.64248
2025-08-30 01:36:00,63.22,11.85,9.05,32104.0,37.5,6.89,2601.0,15.9,24.9,71.35,1,5,1,10.98,90.97,54.86999999999999,23.083044837799967,57.21410000000001
2025-08-30 01:39:00,58.32,10.11,7.74,29196.0,37.9,7.41,3187.0,16.6,11.8,31.85,1,5,1,71.35,45.19,50.068,21.75919882065792,45.139680000000006
2025-08-30 01:42:00,64.69,12.77,9.23,33201.0,37.1,7.08,3020.0,18.5,7.8,75.2,1,5,1,31.85,10.98,46.914,26.140202321721496,59.708870000000005
2025-08-30 01:45:00,61.62,10.76,8.94,32258.0,37.4,7.15,3007.0,17.8,18.3,84.36,1,5,1,75.2,71.35,54.748000000000005,26.713307885774103,55.08828
2025-08-30 01:48:00,64.79,11.33,8.21,28866.0,37.4,6.93,2700.0,17.9,25.0,65.72,1,5,1,84.36,31.85,65.696,22.688146149623982,53.19259000000001
2025-08-30 01:51:00,59.71,9.74,7.6,30597.0,38.3,7.22,2713.0,19.2,15.8,54.33,1,5,1,65.72,75.2,62.29200000000001,29.561920288051134,45.3796
2025-08-30 01:54:00,56.37,11.53,9.85,33683.0,37.3,7.05,2709.0,18.4,15.4,87.94,1,5,1,54.33,84.36,73.50999999999999,24.056195657673854,55.52444999999999
2025-08-30 01:57:00,50.92,10.15,8.42,32409.0,38.4,6.76,2593.0,17.4,14.3,53.2,1,5,1,87.94,65.72,69.11,29.590556871389683,42.87464
2025-08-30 02:00:00,56.88,10.04,8.04,31027.0,38.7,6.87,2733.0,17.0,11.5,46.55,2,5,1,53.2,54.33,61.548,23.07361847850519,45.73151999999999
2025-08-30 02:03:00,53.54,10.69,8.75,32061.0,37.6,7.15,2476.0,19.6,27.5,77.66,2,5,1,46.55,87.94,63.936,18.92026667020169,46.8475
2025-08-30 02:06:00,58.43,13.75,9.4,33826.0,38.1,7.27,2855.0,17.8,15.3,66.13,2,5,1,77.66,53.2,66.296,26.206593474737055,54.9242
2025-08-30 02:09:00,58.87,10.21,6.78,27185.0,37.9,7.28,2906.0,13.2,16.7,32.08,2,5,1,66.13,46.55,55.124,25.74563531535696,39.91386
2025-08-30 02:12:00,70.37,12.04,8.79,31837.0,37.9,6.18,2352.0,15.4,13.3,10.0,2,5,1,32.08,77.66,46.484,25.10318138592275,61.85522999999999
2025-08-30 02:15:00,66.71,11.63,8.28,33450.0,38.0,6.79,2672.0,15.8,14.3,60.9,2,5,1,10.0,66.13,49.354,23.073302564668033,55.23587999999999
2025-08-30 02:18:00,63.63,11.5,8.5,32386.0,37.9,7.13,2727.0,19.8,11.2,64.6,2,5,1,60.9,32.08,46.742,24.896283323542544,54.0855
2025-08-30 02:21:00,59.51,9.76,6.24,27255.0,38.1,6.99,2734.0,15.5,13.1,39.79,2,5,1,64.6,10.0,41.474,23.46622162639142,37.13424
2025-08-30 02:24:00,62.7,10.8,8.8,34548.0,37.4,7.1,2448.0,16.9,13.1,76.48,2,5,1,39.79,60.9,50.354,24.09295130100475,55.176000000000016
2025-08-30 02:27:00,61.38,10.09,7.55,28860.0,38.7,6.73,2283.0,15.0,19.8,38.32,2,5,1,76.48,64.6,56.017999999999994,27.524896767295225,46.341899999999995
2025-08-30 02:30:00,51.74,10.84,7.82,30445.0,37.6,7.39,2988.0,12.7,24.4,46.48,2,5,1,38.32,39.79,53.134,25.55265168859028,40.46068
2025-08-30 02:33:00,64.5,10.39,7.95,29600.0,38.2,6.93,2278.0,16.4,19.2,48.44,2,5,1,46.48,76.48,49.902,26.829854161995932,51.2775
2025-08-30 02:36:00,64.11,11.26,9.34,32829.0,39.4,6.52,2186.0,10.8,16.5,33.57,2,5,1,48.44,38.32,48.658,24.30439448012263,59.87874
2025-08-30 02:39:00,58.95,10.84,9.81,34363.0,38.3,6.87,2761.0,17.1,24.6,73.07,2,5,1,33.57,46.48,47.976,23.973947962585676,57.82995000000001
2025-08-30 02:42:00,59.66,12.17,9.06,30772.0,37.4,7.07,3004.0,18.5,16.1,72.08,2,5,1,73.07,48.44,54.727999999999994,21.53955240733407,54.05196
2025-08-30 02:45:00,47.4,11.05,7.84,30857.0,37.4,6.95,3090.0,16.7,11.8,45.64,2,5,1,72.08,33.57,54.55999999999999,23.88989016229541,37.1616
2025-08-30 02:48:00,68.43,10.48,6.93,29156.0,38.2,7.13,2853.0,14.6,5.5,44.01,2,5,1,45.64,73.07,53.674,15.036656333232584,47.42199000000001
2025-08-30 02:51:00,52.49,10.03,7.7,29213.0,37.3,6.58,2526.0,18.0,5.7,46.75,2,5,1,44.01,72.08,56.31,23.229334101083097,40.4173
2025-08-30 02:54:00,53.66,11.31,7.97,32512.0,37.5,6.51,2444.0,14.1,21.2,60.99,2,5,1,46.75,45.64,53.894000000000005,24.75437746842748,42.767019999999995
2025-08-30 02:57:00,55.88,9.0,6.49,27390.0,37.7,6.86,2747.0,13.5,8.2,39.32,2,5,1,60.99,44.01,47.342,26.69102096281047,36.26612
2025-08-30 03:00:00,59.85,12.76,10.07,33872.0,38.5,6.8,2783.0,12.2,7.6,62.33,3,5,1,39.32,46.75,50.68,24.19396636742513,60.268950000000004
2025-08-30 03:03:00,53.07,9.82,6.25,27153.0,38.3,7.14,3042.0,14.4,21.0,41.23,3,5,1,62.33,60.99,50.124,26.043020626735,33.16875
2025-08-30 03:06:00,61.19,10.53,6.58,28473.0,39.5,5.62,1663.0,13.8,14.1,10.0,3,5,1,41.23,39.32,42.774,18.460634015829264,40.263020000000004
2025-08-30 03:09:00,42.55,10.03,7.13,31030.0,38.5,7.09,2750.0,13.3,19.0,21.74,3,5,1,10.0,62.33,34.924,24.82948944337915,30.338149999999995
2025-08-30 03:12:00,57.87,9.79,7.96,31080.0,38.7,7.02,2957.0,11.9,16.3,34.46,3,5,1,21.74,41.23,33.952,19.96149162125979,46.06452
2025-08-30 03:15:00,51.06,11.4,8.97,32271.0,38.3,6.89,3031.0,15.9,21.1,50.08,3,5,1,34.46,10.0,31.502,21.375089453022003,45.80082
2025-08-30 03:18:00,59.36,13.2,9.03,33827.0,38.4,6.69,2790.0,16.4,9.5,50.63,3,5,1,50.08,21.74,33.382,24.438503356408418,53.60208000000001
2025-08-30 03:21:00,46.18,9.88,7.48,29308.0,38.8,6.89,2673.0,16.2,12.8,41.71,3,5,1,50.63,34.46,39.724000000000004,28.828791963620663,34.54264
2025-08-30 03:24:00,47.52,12.48,9.38,32390.0,39.1,7.03,2609.0,15.7,15.0,49.06,3,5,1,41.71,50.08,45.188,26.113620290410175,44.57376
2025-08-30 03:27:00,50.25,10.13,7.01,29161.0,38.6,6.76,2678.0,16.0,10.0,40.38,3,5,1,49.06,50.63,46.372,25.05469299141135,35.22525
2025-08-30 03:30:00,59.96,11.39,9.45,33329.0,38.0,7.01,2854.0,16.5,19.7,74.32,3,5,1,40.38,41.71,51.220000000000006,24.941408831598693,56.66219999999999
2025-08-30 03:33:00,50.74,9.3,6.84,29325.0,37.9,7.11,2583.0,13.7,10.3,32.24,3,5,1,74.32,49.06,47.542,22.859113320386598,34.70616
2025-08-30 03:36:00,47.35,11.2,8.22,29861.0,39.0,6.83,2886.0,14.6,9.1,30.88,3,5,1,32.24,40.38,45.376,23.36804975988195,38.92170000000001
2025-08-30 03:39:00,48.33,12.37,9.77,34843.0,38.9,6.97,3235.0,14.5,13.4,47.43,3,5,1,30.88,74.32,45.05,26.282128136412393,47.21840999999999
2025-08-30 03:42:00,52.22,9.1,5.93,26280.0,37.6,6.92,2738.0,19.0,11.9,30.84,3,5,1,47.43,32.24,43.141999999999996,20.843918444666517,30.966459999999998
2025-08-30 03:45:00,42.53,10.28,8.01,31753.0,38.8,7.19,3287.0,14.3,15.5,29.71,3,5,1,30.84,30.88,34.22,26.779162150849064,34.06653
2025-08-30 03:48:00,45.37,11.8,8.06,30254.0,39.1,7.2,3089.0,13.7,20.0,30.85,3,5,1,29.71,47.43,33.94199999999999,23.834478798643442,36.568220000000004
2025-08-30 03:51:00,53.46,13.46,11.13,37740.0,39.6,7.12,2846.0,14.6,10.8,50.62,3,5,1,30.85,30.84,37.89,27.476671224608694,59.50098
2025-08-30 03:54:00,48.26,9.92,7.72,28937.0,38.5,7.09,2581.0,17.8,18.7,48.16,3,5,1,50.62,29.71,38.035999999999994,27.88328037169625,37.256719999999994
2025-08-30 03:57:00,41.02,9.91,7.46,29441.0,38.5,7.32,2889.0,14.5,13.4,20.56,3,5,1,48.16,30.85,35.980000000000004,19.98074796248278,30.600920000000002
2025-08-30 04:00:00,43.33,10.13,7.97,31037.0,38.7,6.83,2992.0,20.3,18.5,43.6,4,5,1,20.56,50.62,38.757999999999996,23.255257710318347,34.534009999999995
2025-08-30 04:03:00,44.45,9.12,6.92,28115.0,39.0,6.85,3145.0,13.6,17.7,20.48,4,5,1,43.6,48.16,36.684,22.43341693617813,30.7594
2025-08-30 04:06:00,45.89,9.03,6.99,28105.0,38.6,6.79,2478.0,17.1,17.3,26.21,4,5,1,20.48,20.56,31.802,19.561816104780572,32.07711
2025-08-30 04:09:00,39.07,9.18,7.32,30916.0,38.0,7.17,2893.0,14.3,24.3,37.22,4,5,1,26.21,43.6,29.613999999999997,21.902400171371767,28.599240000000005
2025-08-30 04:12:00,35.51,8.63,6.94,28312.0,38.8,7.19,2418.0,15.2,21.6,34.83,4,5,1,37.22,20.48,32.467999999999996,32.32376753579602,24.64394
2025-08-30 04:15:00,37.18,8.43,6.86,29592.0,38.5,6.88,2833.0,16.4,14.2,22.15,4,5,1,34.83,26.21,28.177999999999997,26.82852968863732,25.50548
2025-08-30 04:18:00,38.98,8.38,6.35,28568.0,38.1,6.69,2524.0,19.0,18.6,21.46,4,5,1,22.15,37.22,28.374000000000002,30.751863905817263,24.752299999999995
2025-08-30 04:21:00,31.37,9.17,7.91,29873.0,38.3,7.31,2557.0,19.6,14.7,26.45,4,5,1,21.46,34.83,28.421999999999997,27.487295320055008,24.813670000000002
2025-08-30 04:24:00,39.78,11.16,8.35,32987.0,39.3,6.78,2634.0,12.0,6.0,13.11,4,5,1,26.45,22.15,23.6,22.774470516974574,33.216300000000004
2025-08-30 04:27:00,34.8,9.36,6.33,28686.0,38.1,5.5,2018.0,17.8,25.3,10.0,4,5,1,13.11,21.46,18.634,23.85468640997787,22.0284
2025-08-30 04:30:00,44.96,9.04,7.75,28644.0,38.5,7.11,2627.0,12.7,15.1,24.71,4,5,1,10.0,26.45,19.146,26.765308540720923,34.844
2025-08-30 04:33:00,35.5,11.15,9.03,33022.0,38.7,7.38,2977.0,18.0,11.4,30.0,4,5,1,24.71,13.11,20.854,26.312518610419108,32.0565
2025-08-30 04:36:00,34.36,11.0,8.83,32631.0,39.2,6.02,2420.0,13.9,23.8,10.0,4,5,1,30.0,10.0,17.564,23.267973952875,30.339879999999997
2025-08-30 04:39:00,32.24,10.17,7.97,30486.0,38.9,7.1,2907.0,17.5,6.5,27.17,4,5,1,10.0,24.71,20.375999999999998,20.470020488262378,25.695280000000004
2025-08-30 04:42:00,33.58,9.32,8.22,31742.0,38.5,6.56,2681.0,16.9,13.1,23.7,4,5,1,27.17,30.0,23.116,34.86328356216622,27.60276
2025-08-30 04:45:00,38.12,8.92,6.81,28754.0,38.8,6.87,2701.0,18.4,19.8,29.55,4,5,1,23.7,10.0,24.084,24.576550982971582,25.959719999999997
2025-08-30 04:48:00,34.62,10.47,7.81,29531.0,38.5,7.02,2743.0,15.7,9.8,27.57,4,5,1,29.55,27.17,23.598000000000003,24.02278332045214,27.038219999999995
2025-08-30 04:51:00,36.69,10.75,8.49,32890.0,38.3,7.13,2606.0,18.1,22.2,43.17,4,5,1,27.57,23.7,30.232000000000006,25.340003391715907,31.14981
2025-08-30 04:54:00,35.43,11.24,8.71,32862.0,38.1,7.14,2673.0,16.1,10.6,33.38,4,5,1,43.17,29.55,31.474,24.271814232066912,30.85953
2025-08-30 04:57:00,41.23,9.97,7.63,29703.0,38.4,7.06,2389.0,18.9,10.9,38.73,4,5,1,33.38,27.57,34.480000000000004,25.36818672311645,31.458489999999994
2025-08-30 05:00:00,35.62,9.81,7.27,30745.0,38.3,7.12,2780.0,20.2,10.9,42.28,5,5,1,38.73,43.17,37.025999999999996,28.860841858349257,25.895739999999996
2025-08-30 05:03:00,36.25,10.79,8.31,32074.0,38.2,6.91,2599.0,18.4,22.0,43.67,5,5,1,42.28,33.38,40.246,24.62635456094073,30.12375
2025-08-30 05:06:00,43.24,8.8,6.41,27527.0,38.9,7.02,2678.0,19.2,12.8,34.19,5,5,1,43.67,38.73,38.45,21.511868682016715,27.71684
2025-08-30 05:09:00,38.57,9.35,7.47,30562.0,38.1,6.79,3203.0,15.4,8.2,33.71,5,5,1,34.19,42.28,38.516000000000005,24.515068616564168,28.811790000000002
2025-08-30 05:12:00,27.15,9.12,7.82,29096.0,37.9,6.7,2782.0,18.6,18.1,20.3,5,5,1,33.71,43.67,34.83,23.60679465577027,21.2313
2025-08-30 05:15:00,29.02,10.63,6.92,28697.0,38.7,6.91,2928.0,20.3,14.1,26.21,5,5,1,20.3,34.19,31.616000000000003,29.271696811740554,20.08184
2025-08-30 05:18:00,40.42,10.09,8.02,31115.0,40.0,6.71,2353.0,18.7,23.5,21.67,5,5,1,26.21,33.71,27.216,28.513357194212713,32.41684
2025-08-30 05:21:00,39.23,11.53,8.09,32903.0,39.4,6.82,2681.0,15.4,19.4,19.0,5,5,1,21.67,20.3,24.178,25.322575001292396,31.737069999999996
2025-08-30 05:24:00,41.55,9.26,6.78,29061.0,39.2,7.27,3180.0,16.1,14.2,18.34,5,5,1,19.0,26.21,21.104000000000003,21.16379243554223,28.170900000000003
2025-08-30 05:27:00,40.82,10.57,7.59,29808.0,39.4,7.27,2984.0,17.8,9.3,17.46,5,5,1,18.34,21.67,20.536,21.322323209680164,30.982380000000003
2025-08-30 05:30:00,47.84,10.53,7.61,30724.0,38.5,7.3,2857.0,16.4,5.0,31.27,5,5,1,17.46,19.0,21.548000000000002,25.04536978475366,36.406240000000004
2025-08-30 05:33:00,39.64,9.83,7.06,30959.0,39.2,6.9,2320.0,18.3,8.1,27.14,5,5,1,31.27,18.34,22.642000000000003,26.008968907963844,27.98584
2025-08-30 05:36:00,46.81,9.44,6.72,27979.0,37.8,7.07,2457.0,16.7,12.4,29.0,5,5,1,27.14,17.46,24.642000000000003,23.876131542021835,31.45632
2025-08-30 05:39:00,49.42,9.29,7.26,27829.0,39.3,6.97,2495.0,20.5,10.8,25.3,5,5,1,29.0,31.27,26.034000000000002,23.559491247378297,35.87892
2025-08-30 05:42:00,47.22,9.7,7.29,29268.0,39.0,6.52,2285.0,17.0,18.1,31.79,5,5,1,25.3,27.14,28.9,23.22160230046406,34.423379999999995
2025-08-30 05:45:00,44.02,10.95,7.09,29925.0,39.1,6.8,2605.0,16.4,17.0,33.88,5,5,1,31.79,29.0,29.422000000000004,24.929818119268162,31.21018
2025-08-30 05:48:00,46.87,9.44,7.53,30723.0,38.4,7.08,2439.0,17.5,9.5,40.31,5,5,1,33.88,25.3,32.056,17.851712943780804,35.29311
2025-08-30 05:51:00,51.23,10.74,7.37,31530.0,38.7,7.12,3064.0,20.5,8.9,46.56,5,5,1,40.31,31.79,35.568,21.69602011369087,37.75651
2025-08-30 05:54:00,55.91,11.68,8.31,31321.0,39.0,6.86,2693.0,23.1,5.7,36.41,5,5,1,46.56,33.88,37.790000000000006,23.11884746365795,46.46121
2025-08-30 05:57:00,53.55,8.94,6.61,29397.0,39.2,7.0,2867.0,20.8,22.7,41.22,5,5,1,36.41,40.31,39.676,28.622509584855763,35.396550000000005
2025-08-30 06:00:00,46.57,11.15,7.83,31359.0,38.7,6.8,1997.0,22.4,7.2,45.59,6,5,1,41.22,46.56,42.018,22.558559074213214,36.46431
2025-08-30 06:03:00,54.7,10.33,8.07,31556.0,38.4,7.0,2692.0,17.4,14.5,55.55,6,5,1,45.59,36.41,45.065999999999995,25.54140442549362,44.1429
2025-08-30 06:06:00,55.43,12.17,8.95,34238.0,38.9,7.29,2299.0,18.1,17.9,57.5,6,5,1,55.55,41.22,47.254,25.679628252792988,49.609849999999994
2025-08-30 06:09:00,46.52,10.55,8.18,31316.0,39.4,6.15,2534.0,21.4,8.1,10.0,6,5,1,57.5,45.59,41.972,28.893749516982286,38.053360000000005
2025-08-30 06:12:00,48.22,9.45,6.78,28599.0,39.2,6.92,2655.0,17.5,23.0,29.12,6,5,1,10.0,55.55,39.552,28.78773222089245,32.69316
2025-08-30 06:15:00,62.1,10.84,7.66,30582.0,38.9,6.76,2735.0,23.9,9.3,44.04,6,5,1,29.12,57.5,39.242,24.82749109361525,47.5686
2025-08-30 06:18:00,57.9,9.44,7.33,26980.0,39.2,6.8,2639.0,17.5,11.0,29.69,6,5,1,44.04,10.0,34.07,23.573545776431672,42.4407
2025-08-30 06:21:00,52.88,10.85,8.51,32973.0,38.4,7.44,2969.0,22.3,15.7,62.32,6,5,1,29.69,29.12,35.034000000000006,23.00850069152293,45.000879999999995
2025-08-30 06:24:00,46.56,12.21,9.19,31765.0,38.5,6.57,2406.0,17.1,16.9,53.36,6,5,1,62.32,44.04,43.706,24.276810332602658,42.788639999999994
2025-08-30 06:27:00,55.62,11.22,7.54,30529.0,38.8,6.85,2619.0,20.7,11.6,42.73,6,5,1,53.36,29.69,46.428,23.6978999370292,41.937479999999994
2025-08-30 06:30:00,57.83,9.3,6.99,28859.0,38.2,6.88,2495.0,25.1,17.8,49.42,6,5,1,42.73,62.32,47.504000000000005,26.660882228074698,40.42317
2025-08-30 06:33:00,65.73,11.49,8.76,32182.0,38.6,7.07,2914.0,21.5,16.9,59.61,6,5,1,49.42,53.36,53.488,26.260929452455613,57.579480000000004
2025-08-30 06:36:00,63.28,11.04,8.41,31736.0,38.9,7.1,2971.0,16.4,11.4,40.78,6,5,1,59.61,42.73,49.18,26.775403573435046,53.21848
2025-08-30 06:39:00,55.4,10.55,8.12,31942.0,39.1,6.87,2712.0,21.8,15.8,46.4,6,5,1,40.78,49.42,47.788,28.777851134308506,44.98479999999999
2025-08-30 06:42:00,60.99,11.22,7.53,30151.0,39.2,6.9,2844.0,22.0,15.1,40.9,6,5,1,46.4,59.61,47.422000000000004,30.58860736420053,45.925470000000004
2025-08-30 06:45:00,60.36,10.09,6.68,27672.0,39.2,5.76,2084.0,23.2,17.6,10.0,6,5,1,40.9,40.78,39.538,25.37399018022267,40.320479999999996
2025-08-30 06:48:00,68.49,12.55,8.7,31586.0,39.6,6.97,2503.0,21.9,21.1,31.63,6,5,1,10.0,46.4,33.942,28.298391314186958,59.586299999999994
2025-08-30 06:51:00,63.79,10.8,8.47,33003.0,39.4,5.99,2288.0,25.5,10.8,10.0,6,5,1,31.63,40.9,27.786,23.945019448497355,54.03013000000001
2025-08-30 06:54:00,64.1,12.21,9.29,34565.0,39.5,7.12,2876.0,17.7,12.5,48.63,6,5,1,10.0,10.0,28.232,28.555020950749046,59.548899999999996
